Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2004","2004","23014","Food price inflation","7006","June","%","16.958237","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2005","2005","23014","Food price inflation","7006","June","%","16.814159","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2006","2006","23014","Food price inflation","7006","June","%","9.090909","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2007","2007","23014","Food price inflation","7006","June","%","19.444444","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2008","2008","23014","Food price inflation","7006","June","%","33.139535","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2009","2009","23014","Food price inflation","7006","June","%","13.973799","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2010","2010","23014","Food price inflation","7006","June","%","5.363985","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2011","2011","23014","Food price inflation","7006","June","%","26.736598","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2012","2012","23014","Food price inflation","7006","June","%","32.784191","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2013","2013","23014","Food price inflation","7006","June","%","59.695388","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2014","2014","23014","Food price inflation","7006","June","%","7.247163","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2015","2015","23014","Food price inflation","7006","June","%","15.816814","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2016","2016","23014","Food price inflation","7006","June","%","5.031857","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2017","2017","23014","Food price inflation","7006","June","%","14.334213","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2018","2018","23014","Food price inflation","7006","June","%","12.647899","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2019","2019","23014","Food price inflation","7006","June","%","74.141691","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2020","2020","23014","Food price inflation","7006","June","%","14.867608","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2021","2021","23014","Food price inflation","7006","June","%","63.486312","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2001","2001","23014","Food price inflation","7007","July","%","8.684309","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2002","2002","23014","Food price inflation","7007","July","%","12.419165","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2003","2003","23014","Food price inflation","7007","July","%","17.161285","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2004","2004","23014","Food price inflation","7007","July","%","17.438889","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2005","2005","23014","Food price inflation","7007","July","%","10.434783","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2006","2006","23014","Food price inflation","7007","July","%","9.448819","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2007","2007","23014","Food price inflation","7007","July","%","23.021583","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2008","2008","23014","Food price inflation","7007","July","%","30.409357","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2009","2009","23014","Food price inflation","7007","July","%","15.695067","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2010","2010","23014","Food price inflation","7007","July","%","8.527132","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2011","2011","23014","Food price inflation","7007","July","%","25.533479","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2012","2012","23014","Food price inflation","7007","July","%","41.782561","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2013","2013","23014","Food price inflation","7007","July","%","51.93109","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2014","2014","23014","Food price inflation","7007","July","%","7.943045","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2015","2015","23014","Food price inflation","7007","July","%","13.425618","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2016","2016","23014","Food price inflation","7007","July","%","5.236245","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2017","2017","23014","Food price inflation","7007","July","%","13.534998","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2018","2018","23014","Food price inflation","7007","July","%","15.078958","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2019","2019","23014","Food price inflation","7007","July","%","71.89311","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2020","2020","23014","Food price inflation","7007","July","%","20.903697","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2021","2021","23014","Food price inflation","7007","July","%","57.455644","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2001","2001","23014","Food price inflation","7008","August","%","8.250686","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2002","2002","23014","Food price inflation","7008","August","%","13.216374","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2003","2003","23014","Food price inflation","7008","August","%","17.269284","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2004","2004","23014","Food price inflation","7008","August","%","16.899123","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2005","2005","23014","Food price inflation","7008","August","%","6.896552","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2006","2006","23014","Food price inflation","7008","August","%","11.290323","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2007","2007","23014","Food price inflation","7008","August","%","22.463768","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2008","2008","23014","Food price inflation","7008","August","%","34.911243","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2009","2009","23014","Food price inflation","7008","August","%","13.596491","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2010","2010","23014","Food price inflation","7008","August","%","10.42471","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2011","2011","23014","Food price inflation","7008","August","%","25.06383","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2012","2012","23014","Food price inflation","7008","August","%","43.096","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2013","2013","23014","Food price inflation","7008","August","%","50.948306","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2014","2014","23014","Food price inflation","7008","August","%","8.316971","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2015","2015","23014","Food price inflation","7008","August","%","11.107553","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2016","2016","23014","Food price inflation","7008","August","%","7.197291","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2017","2017","23014","Food price inflation","7008","August","%","11.402468","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2018","2018","23014","Food price inflation","7008","August","%","24.69736","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2019","2019","23014","Food price inflation","7008","August","%","58.599885","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2020","2020","23014","Food price inflation","7008","August","%","24.863388","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2021","2021","23014","Food price inflation","7008","August","%","59.190372","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2001","2001","23014","Food price inflation","7009","September","%","7.824996","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2002","2002","23014","Food price inflation","7009","September","%","14.005236","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2003","2003","23014","Food price inflation","7009","September","%","17.374665","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2004","2004","23014","Food price inflation","7009","September","%","14.384108","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2005","2005","23014","Food price inflation","7009","September","%","6.956522","Fc","Calculated data",""
"CP","Consumer Price Indices","364","Iran (Islamic Republic of)","2006","2006","23014","Food price inflation","7009","September","%","16.260163","Fc","Calculated data",""
